customer_id,age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
CUST296754,40,Female,Married,Graduate,15531.97,Private,15.0,Startup,Family,0.0,3,1,5205.8,0.0,1526.59,9942.29,500.0,No,0.0,583,377402.57,103791.41,Vehicle EMI,177945.4,49,Not_Eligible,500.0
CUST490456,50,Male,Married,Graduate,40969.54,Self-employed,3.3,Not Applicable,Family,0.0,6,5,0.0,0.0,2887.35,13575.58,3366.75,Yes,4129.99,491,75058.64,27323.89,Education EMI,202077.13,28,Not_Eligible,7493.39
CUST275726,25,Male,Single,Graduate,27245.81,Private,3.0,Government,Rented,5124.99,3,1,2575.4,0.0,1603.77,8464.38,556.04,No,0.0,579,59245.39,17664.33,Vehicle EMI,335233.68,20,Not_Eligible,5429.88
CUST233152,28,Male,Single,High School,28199.83,Private,1.7,SME,Family,0.0,5,2,7537.59,0.0,1658.65,12456.43,694.05,No,0.0,558,83470.77,17676.48,Personal Loan EMI,297808.02,31,Not_Eligible,3047.8
CUST215481,37,Female,Married,Professional,140849.7,Private,7.1,Large Corporate,Own,0.0,4,2,8768.41,0.0,10536.22,12805.52,3770.32,No,0.0,576,1424804.75,324256.79,Education EMI,256136.99,33,High_Risk,50000.0
CUST496917,35,Female,Single,Post Graduate,126451.81,Private,7.7,Startup,Family,0.0,6,3,12233.53,0.0,5809.34,22927.62,3240.06,No,0.0,601,1733069.87,307489.67,E-commerce Shopping EMI,82003.91,15,Eligible,46511.84
CUST107818,48,Female,Married,High School,39489.84,Government,1.0,Government,Own,0.0,7,5,16617.2,9266.56,3525.07,19190.17,2290.61,Yes,8928.67,619,21807.95,4131.13,Personal Loan EMI,220450.98,37,Not_Eligible,500.0
CUST491280,41,Female,Single,Professional,77158.84,Government,4.3,Government,Own,0.0,2,0,0.0,0.0,5733.35,5431.11,5397.36,Yes,15682.5,619,530021.15,105090.24,Vehicle EMI,435052.74,51,Eligible,26114.64
CUST354437,29,Female,Single,High School,40930.83,Government,6.3,Government,Family,0.0,5,2,4048.4,0.0,4107.25,10779.13,3401.98,Yes,6220.74,535,350276.91,42204.99,E-commerce Shopping EMI,34885.8,14,High_Risk,7727.68
CUST328866,42,Male,Single,Post Graduate,31333.13,Private,1.5,MNC,Own,0.0,4,1,3340.67,0.0,1377.72,10298.06,2450.31,No,0.0,521,120682.31,47553.26,Personal Loan EMI,360030.16,28,Not_Eligible,8467.51
CUST100677,45,Male,Single,Post Graduate,51627.53,Private,3.6,Large Corporate,Rented,8407.91,5,3,6978.92,0.0,3425.68,18201.93,4190.61,Yes,8821.63,507,92655.06,29701.31,Personal Loan EMI,326323.15,36,Not_Eligible,843.86
CUST178170,39,Male,Single,Graduate,57168.8,Private,4.8,Government,Family,0.0,4,2,4515.86,0.0,3031.04,13509.94,3023.12,No,0.0,484,173006.13,67131.65,Vehicle EMI,643411.07,54,Not_Eligible,19159.25
CUST282430,41,Female,Single,Graduate,130769.77,Government,3.7,Government,Own,0.0,4,2,6288.65,0.0,4328.64,10103.33,8606.03,Yes,30846.63,721,571587.51,165042.52,Education EMI,326781.55,27,Eligible,47940.3
CUST126107,30,Male,Single,Graduate,21892.83,Self-employed,8.0,Not Applicable,Family,0.0,5,2,8132.76,0.0,958.73,14189.53,2084.74,No,0.0,426,134502.62,18090.6,Home Appliances EMI,39894.04,13,Not_Eligible,500.0
CUST434625,40,Male,Single,Graduate,72812.49,Private,4.9,SME,Rented,17406.25,4,2,4294.38,0.0,8489.41,15024.41,3366.19,No,0.0,589,421742.15,220694.01,E-commerce Shopping EMI,77142.16,16,High_Risk,15524.73
CUST236019,36,Male,Single,Graduate,60691.13,Private,8.9,Large Corporate,Rented,13435.35,3,0,0.0,0.0,1908.64,7720.16,4988.29,Yes,4408.17,579,202217.13,79247.66,E-commerce Shopping EMI,76592.88,16,High_Risk,18067.03
CUST235117,31,Female,Single,Post Graduate,107751.73,Private,2.5,Startup,Own,0.0,4,1,4126.42,0.0,10799.23,12118.55,2804.71,No,0.0,578,305473.88,169390.92,E-commerce Shopping EMI,120128.27,15,High_Risk,50000.0
CUST226284,41,Male,Single,Graduate,20980.4,Self-employed,9.1,Not Applicable,Family,0.0,3,1,4574.95,0.0,1535.55,9430.65,1032.18,Yes,3157.44,435,67502.3,8430.0,Education EMI,164391.87,29,Not_Eligible,562.73
CUST293007,25,Female,Single,Professional,50662.5,Private,3.0,MNC,Family,0.0,3,1,3612.91,0.0,5630.97,11139.17,1444.0,No,0.0,532,242644.32,97079.17,Education EMI,154630.98,18,High_Risk,16847.45
CUST263943,25,Male,Single,Graduate,32520.83,Private,3.0,Large Corporate,Own,0.0,9,6,11382.52,0.0,1443.25,17288.92,1777.33,No,0.0,501,73177.26,39379.52,Vehicle EMI,349778.64,39,Not_Eligible,500.0
CUST245802,52,Male,Married,Professional,60789.74,Private,12.0,MNC,Rented,15031.72,1,0,0.0,0.0,4414.63,3364.59,2692.17,Yes,4254.01,515,713050.08,80304.77,Education EMI,157994.26,24,High_Risk,20045.12
CUST117118,53,Female,Married,Graduate,34890.18,Private,5.0,MNC,Family,0.0,3,1,0.0,0.0,1488.08,10794.6,1329.29,No,0.0,669,204740.85,47538.22,Home Appliances EMI,43804.08,15,Eligible,13251.32
CUST149371,44,Male,Married,Professional,68376.61,Private,0.9,Government,Own,0.0,4,2,7122.89,0.0,7482.7,11838.88,3951.13,Yes,5212.37,482,223921.3,120268.59,Education EMI,157656.24,23,Not_Eligible,14519.72
CUST477630,45,Female,Married,Professional,38301.05,Private,7.4,MNC,Own,0.0,4,3,6108.32,0.0,1436.17,13930.43,3146.47,Yes,7275.32,479,385860.02,116632.66,Personal Loan EMI,171688.41,35,Not_Eligible,3526.1
CUST477381,28,Female,Married,Post Graduate,35279.18,Private,6.0,Large Corporate,Own,0.0,4,2,7372.62,0.0,2794.44,8682.36,2875.66,No,0.0,606,248755.4,43476.1,Personal Loan EMI,281921.3,30,Not_Eligible,7597.35
CUST177385,48,Male,Married,Graduate,54808.5,Private,6.0,Government,Own,0.0,6,5,9566.93,0.0,3919.56,12778.72,5028.03,Yes,14391.57,499,217836.32,69296.03,Vehicle EMI,653286.16,44,Not_Eligible,4762.01
CUST468474,38,Female,Single,High School,18662.87,Self-employed,12.5,Not Applicable,Family,0.0,5,3,12368.39,0.0,1714.41,9782.07,1616.74,No,0.0,679,172880.35,31921.94,Personal Loan EMI,182548.03,28,Not_Eligible,500.0
CUST234867,37,Male,Single,Graduate,33464.77,Private,5.2,MNC,Own,0.0,4,1,4750.41,0.0,2261.57,10265.41,3273.86,Yes,10025.45,404,188647.23,35242.18,Vehicle EMI,515452.14,56,Not_Eligible,1482.34
CUST111629,29,Female,Married,Post Graduate,49337.08,Private,3.5,MNC,Rented,9134.92,4,2,3177.63,0.0,1551.27,13977.04,1697.1,No,0.0,535,220967.62,112832.12,E-commerce Shopping EMI,41346.37,7,High_Risk,11387.26
CUST327863,32,Male,Single,High School,25180.52,Self-employed,5.5,Not Applicable,Rented,6510.3,3,1,5299.26,0.0,2745.6,10288.25,2038.94,No,0.0,535,134195.22,25269.75,Vehicle EMI,379644.02,23,Not_Eligible,500.0
CUST142356,38,Male,Married,Graduate,53452.14,Government,7.3,Government,Rented,15115.51,5,4,6071.31,0.0,3883.58,10204.61,4843.16,No,0.0,570,440727.33,62194.5,Personal Loan EMI,257329.04,41,High_Risk,8203.19
CUST487535,48,Female,Married,High School,49278.69,Private,13.6,Government,Rented,15613.49,5,3,10427.46,0.0,2476.95,12897.95,4071.89,Yes,13501.75,467,151449.74,54962.86,E-commerce Shopping EMI,46618.73,12,Not_Eligible,500.0
CUST417372,30,Female,Single,Post Graduate,186877.78,Self-employed,1.2,Not Applicable,Own,0.0,4,2,11348.4,0.0,14028.87,15848.94,10571.17,No,0.0,559,347600.72,146002.0,Personal Loan EMI,760140.1,46,High_Risk,50000.0
CUST337019,27,Female,Married,Graduate,24686.96,Private,3.9,Startup,Family,0.0,6,4,5818.68,0.0,2751.62,18956.14,2263.53,No,0.0,523,135651.32,23201.12,Education EMI,174955.65,22,High_Risk,500.0
CUST347451,42,Female,Single,Graduate,24768.93,Self-employed,3.0,Not Applicable,Family,0.0,5,2,5618.25,0.0,1680.15,11779.18,835.34,Yes,5484.27,419,89910.01,36068.31,Personal Loan EMI,120925.9,25,Not_Eligible,500.0
CUST126708,44,Female,Married,Post Graduate,100982.5,Private,5.4,SME,Family,0.0,5,4,15616.2,0.0,7219.57,17715.48,6253.54,No,0.0,686,361630.01,177619.08,E-commerce Shopping EMI,89666.43,17,Eligible,31279.36
CUST241320,44,Female,Married,High School,69794.97,Private,7.5,Government,Own,0.0,3,2,4431.97,0.0,4348.14,10134.45,4245.12,Yes,15931.79,462,165886.75,93492.72,Education EMI,154590.98,22,Not_Eligible,15855.29
CUST188972,49,Male,Single,High School,34836.04,Self-employed,8.0,Not Applicable,Own,0.0,4,1,4518.3,0.0,2027.98,13097.84,2706.75,Yes,5834.34,604,236823.26,87414.65,E-commerce Shopping EMI,33559.11,11,Eligible,3579.85
CUST396789,41,Female,Married,Graduate,62171.32,Government,8.0,Government,Rented,13966.41,4,3,7865.82,19509.37,3202.03,8705.92,1465.6,No,0.0,584,506543.74,82483.0,Vehicle EMI,357806.85,28,Not_Eligible,4908.38
CUST444727,25,Female,Single,Professional,57056.37,Private,2.0,MNC,Rented,13954.8,2,0,0.0,0.0,2838.13,7140.84,3189.65,No,0.0,544,91282.0,32960.48,Vehicle EMI,465189.49,52,High_Risk,18286.76
CUST430359,25,Female,Single,Post Graduate,47549.6,Private,3.0,MNC,Rented,8081.22,5,3,13602.27,0.0,3311.07,17310.54,3060.25,No,0.0,496,282120.89,29684.46,Personal Loan EMI,432530.14,42,Not_Eligible,1366.37
CUST394750,29,Female,Single,Post Graduate,41869.41,Private,1.7,MNC,Rented,9641.71,5,3,10946.33,0.0,4957.22,17646.37,3929.49,No,0.0,546,123948.73,39545.17,Education EMI,175392.84,27,Not_Eligible,500.0
CUST264671,49,Male,Married,Graduate,53481.92,Government,11.8,Government,Own,0.0,7,6,10656.58,13616.54,2059.99,15588.93,2254.93,No,0.0,602,1053214.87,137080.15,E-commerce Shopping EMI,61829.9,7,Not_Eligible,5649.09
CUST165254,28,Male,Single,Post Graduate,102931.14,Private,6.0,Startup,Family,0.0,6,3,4972.83,0.0,6681.3,13491.88,5244.12,No,0.0,576,562301.59,162003.48,E-commerce Shopping EMI,122495.13,13,High_Risk,45589.34
CUST294307,49,Male,Single,Graduate,70621.4,Government,11.5,Government,Own,0.0,5,2,3094.33,16549.19,4803.73,14804.64,4559.47,No,0.0,655,1270857.83,694120.02,Personal Loan EMI,436341.16,40,Eligible,19034.62
CUST130196,36,Male,Single,High School,19697.67,Private,2.6,SME,Rented,6419.38,4,1,2195.11,0.0,1501.43,11791.62,1127.82,No,0.0,541,24131.04,8175.67,Vehicle EMI,291756.99,25,Not_Eligible,500.0
CUST490336,36,Male,Married,Post Graduate,43095.11,Private,14.0,Large Corporate,Family,0.0,5,4,17993.77,0.0,2775.07,10654.13,4060.08,Yes,2576.82,484,126418.97,29700.3,Personal Loan EMI,323649.58,35,Not_Eligible,2589.98
CUST396696,38,Male,Married,Graduate,37998.7,Private,2.1,Government,Family,0.0,8,6,12961.15,0.0,4245.2,20128.32,2467.63,No,0.0,639,76481.17,33674.08,Personal Loan EMI,269079.74,28,Not_Eligible,500.0
CUST169468,40,Male,Single,Post Graduate,106696.39,Private,6.0,SME,Own,0.0,5,2,3646.22,0.0,10746.7,14203.29,7787.37,No,0.0,544,326443.97,112659.2,Vehicle EMI,872123.0,37,High_Risk,43587.4
CUST266794,27,Male,Single,Professional,61578.66,Private,3.5,Startup,Rented,18459.28,6,4,13503.54,0.0,6499.23,13481.66,5060.02,No,0.0,495,306572.94,145222.42,Home Appliances EMI,67391.82,15,Not_Eligible,2359.16
CUST342040,43,Female,Married,Post Graduate,19194.99,Private,1.5,SME,Rented,3366.03,2,0,0.0,0.0,2104.71,4208.5,1589.08,Yes,3068.69,399,8428.54,861.49,E-commerce Shopping EMI,18363.37,7,Not_Eligible,2467.88
CUST347796,46,Male,Married,Post Graduate,52980.64,Private,3.7,Startup,Rented,12501.93,4,2,6048.96,0.0,5099.43,13476.75,4041.11,Yes,5772.16,589,127240.48,17040.4,Home Appliances EMI,83992.85,12,Not_Eligible,3329.56
CUST421905,30,Male,Single,Post Graduate,43651.67,Government,8.0,Government,Rented,9866.86,3,1,2482.18,0.0,2378.28,8850.12,4317.9,No,0.0,690,110381.28,23204.53,Home Appliances EMI,115511.2,15,Eligible,12265.45
CUST259350,32,Male,Married,Graduate,31751.14,Private,4.9,MNC,Rented,7481.84,2,0,0.0,0.0,3762.11,4831.75,1700.88,Yes,3828.74,513,183826.04,59195.9,Vehicle EMI,268693.07,22,Not_Eligible,5646.11
CUST271932,44,Female,Single,Post Graduate,38033.84,Government,8.9,Government,Family,0.0,2,0,0.0,0.0,2003.9,6485.18,1479.59,Yes,6554.45,462,136159.58,66487.51,Personal Loan EMI,416304.35,35,High_Risk,13815.24
CUST102352,38,Female,Single,Graduate,57347.7,Government,16.0,Government,Own,0.0,5,3,8579.76,0.0,6709.63,15641.23,5327.58,No,0.0,698,423567.92,109882.57,Education EMI,149033.97,27,Eligible,13974.46
CUST141269,44,Female,Married,Post Graduate,76860.37,Private,4.1,Startup,Rented,17381.81,4,2,10782.19,0.0,4698.78,12372.7,2181.66,No,0.0,615,359421.71,79516.41,Personal Loan EMI,380278.95,34,Eligible,16202.28
CUST310566,30,Male,Single,High School,34354.11,Private,6.2,Government,Family,0.0,3,1,3541.2,0.0,3771.79,7350.94,1539.29,Yes,9821.73,573,246051.06,110340.88,Vehicle EMI,461499.52,26,Not_Eligible,4761.41
CUST108549,34,Male,Single,High School,71218.1,Private,11.5,Startup,Rented,24436.92,7,5,4663.94,0.0,2538.34,19635.51,4013.97,No,0.0,592,351415.66,122115.21,Home Appliances EMI,139033.2,23,High_Risk,8310.1
CUST148652,41,Male,Single,High School,35612.52,Private,5.1,Startup,Rented,10537.82,3,0,0.0,0.0,1322.12,9511.55,3529.78,Yes,2678.81,509,,24543.83,Education EMI,162611.23,16,Not_Eligible,4729.79
CUST247009,38,Male,Married,Post Graduate,82099.6,Private,4.5,Large Corporate,Own,0.0,2,1,5702.76,0.0,3489.99,6677.16,4760.71,No,0.0,522,524204.5,290879.56,Home Appliances EMI,80310.28,11,High_Risk,35859.35
CUST173172,51,Female,Married,High School,28909.95,Private,9.9,SME,Family,0.0,7,5,0.0,9715.38,1291.62,17562.63,2343.62,Yes,7186.8,540,156442.65,22495.39,Home Appliances EMI,112132.6,17,Not_Eligible,500.0
CUST229315,43,Male,Married,High School,16562.34,Self-employed,8.4,Not Applicable,Own,0.0,5,4,6615.86,0.0,1834.38,16474.02,1030.26,Yes,1661.34,472,56149.34,26257.9,E-commerce Shopping EMI,31976.95,7,Not_Eligible,500.0
CUST131390,27,Female,Single,Graduate,46015.43,Government,1.3,Government,Family,0.0,6,4,5004.07,0.0,3570.38,15653.27,2471.29,No,0.0,583,149698.31,61498.88,Personal Loan EMI,309052.7,39,High_Risk,11436.72
CUST301070,38,Female,Married,Post Graduate,22505.12,Private,6.0,MNC,Rented,4957.77,1,0,0.0,0.0,901.38,2807.24,1020.61,No,0.0,450,94746.38,47452.08,Personal Loan EMI,169732.57,34,Not_Eligible,7670.67
CUST248793,42,Male,Single,Professional,44611.93,Private,2.4,Large Corporate,Own,0.0,2,0,0.0,0.0,1656.27,5603.09,3806.39,Yes,8230.57,485,90075.82,13342.75,Personal Loan EMI,209747.83,35,Not_Eligible,14143.12
CUST498045,40,Male,Married,Graduate,47026.21,Private,3.7,Startup,Own,0.0,4,2,6372.33,0.0,4642.7,8389.85,1032.47,No,0.0,561,207932.34,,Home Appliances EMI,107671.94,23,High_Risk,14908.07
CUST324045,30,Male,Single,Post Graduate,44046.92,Private,8.0,Startup,Own,0.0,8,6,17956.54,0.0,3559.51,21912.56,1095.42,No,0.0,436,381130.86,226253.04,Education EMI,135356.28,30,Not_Eligible,500.0
CUST496245,46,Female,Single,Graduate,36045.23,Private,2.6,MNC,Rented,6325.66,5,2,8454.21,8921.67,2509.75,15744.46,1027.13,Yes,9130.62,547,51988.36,20989.0,Education EMI,120004.7,16,Not_Eligible,500.0
CUST268664,44,Female,Married,Graduate,103974.25,Private,10.3,Startup,Rented,35757.86,3,2,9613.86,8094.51,5378.55,9869.28,5386.76,Yes,11489.64,612,254058.59,59890.69,Home Appliances EMI,143372.65,27,Eligible,11019.36
CUST430435,45,Female,Married,High School,52356.12,Private,8.8,SME,Family,0.0,5,4,12919.65,0.0,2483.91,15758.14,2614.53,No,0.0,511,457310.35,138211.7,Personal Loan EMI,230306.51,32,High_Risk,9962.17
CUST181517,29,Female,Married,Post Graduate,200000.0,Government,7.0,Government,Own,0.0,5,3,7998.24,0.0,15000.0,20153.97,11541.28,No,0.0,726,1512484.41,907277.83,Personal Loan EMI,648294.47,28,Eligible,50000.0
CUST407700,29,Female,Single,Graduate,56641.58,Government,7.0,Government,Family,0.0,5,2,10497.22,0.0,3988.27,16051.75,4654.39,No,0.0,609,184520.68,48214.69,Vehicle EMI,519507.59,30,Not_Eligible,13719.75
CUST143183,25,Male,Single,Post Graduate,42244.98,Government,3.0,Government,Family,0.0,4,2,3168.65,0.0,3798.95,11248.04,3939.75,Yes,8936.09,436,70383.67,10941.27,Education EMI,117502.17,20,Not_Eligible,6385.46
CUST225687,30,Female,Single,Graduate,22601.03,Private,2.5,Government,Rented,7215.93,3,1,3890.46,0.0,1068.6,10395.41,880.06,No,0.0,539,45154.99,7969.36,Education EMI,219961.64,14,Not_Eligible,500.0
CUST400202,41,Male,Single,Graduate,85336.71,Government,6.4,Government,Family,0.0,4,2,9529.8,6817.65,3182.43,11878.22,7228.91,Yes,8426.29,630,244240.35,100219.0,Vehicle EMI,433265.66,46,Eligible,26434.34
CUST469746,48,Male,Single,Professional,52755.17,Government,5.3,Government,Own,0.0,1,0,0.0,0.0,4927.38,3422.68,2352.4,Yes,8658.15,518,324108.15,144344.96,Personal Loan EMI,226804.87,20,High_Risk,21047.05
CUST292207,45,Male,Married,Professional,34486.01,Private,2.6,Government,Own,0.0,5,4,12285.4,0.0,3426.09,13195.01,3250.69,No,0.0,555,61503.3,11468.52,Education EMI,119011.43,12,Not_Eligible,1231.74
CUST109187,40,Male,Single,Post Graduate,71182.07,Private,15.6,SME,Rented,12323.33,5,3,9140.1,0.0,6233.55,11171.51,1491.57,Yes,3795.12,483,773382.41,249197.72,Personal Loan EMI,248634.3,38,Not_Eligible,15750.49
CUST156626,46,Female,Single,Professional,26443.46,Private,8.9,Government,Own,0.0,2,0,0.0,0.0,2754.14,6300.85,2143.35,Yes,6011.65,606,,82018.96,Vehicle EMI,419012.5,51,Not_Eligible,6325.16
CUST461213,25,Male,Single,Graduate,37863.15,Private,3.0,Government,Rented,7057.45,4,2,9232.94,0.0,4448.07,9784.95,1483.59,No,0.0,613,39907.65,21594.91,E-commerce Shopping EMI,45987.18,7,Not_Eligible,3623.48
CUST105427,43,Male,Single,Graduate,35307.92,Government,8.5,Government,Family,0.0,7,4,8900.13,15584.22,3407.14,22094.7,2478.2,Yes,5118.47,518,401934.01,62099.95,Vehicle EMI,536840.14,39,Not_Eligible,500.0
CUST347668,33,Male,Married,Graduate,101061.74,Private,4.2,Large Corporate,Own,0.0,5,4,14945.08,0.0,4021.37,15832.45,4412.29,No,0.0,583,841499.79,343090.44,Vehicle EMI,945206.91,63,High_Risk,35696.47
CUST165602,29,Male,Single,Graduate,45176.39,Private,4.8,MNC,Rented,8128.57,3,1,5230.01,0.0,3423.46,7230.08,2535.56,No,0.0,523,356826.73,74846.84,Personal Loan EMI,301030.96,23,Not_Eligible,9669.22
CUST435564,36,Female,Single,Graduate,50064.94,Private,1.2,SME,Own,0.0,3,1,3279.93,0.0,4975.34,10753.9,1901.76,Yes,7995.03,513,24428.15,12385.31,Vehicle EMI,658717.34,58,High_Risk,11300.24
CUST225555,44,Male,Single,Graduate,33618.16,Self-employed,1.3,Not Applicable,Family,0.0,5,3,16581.86,9422.34,1863.37,17734.88,2555.05,No,0.0,560,,60943.9,Education EMI,124009.31,24,Not_Eligible,500.0
CUST100754,41,Male,Single,Post Graduate,105046.79,Private,9.8,MNC,Own,0.0,5,3,5028.49,9605.71,4457.15,18683.45,4243.91,No,0.0,585,1603510.73,448748.42,Education EMI,213998.72,30,High_Risk,38594.85
CUST437598,25,Male,Single,Post Graduate,109314.42,Private,3.0,SME,Rented,36787.88,4,2,9167.64,0.0,4550.95,15744.33,6443.39,No,0.0,613,376489.79,107333.75,Personal Loan EMI,488985.06,39,Eligible,24510.28
CUST448327,49,Female,Single,Graduate,72421.55,Private,5.2,MNC,Own,0.0,5,2,8401.88,0.0,8624.05,16252.39,1991.88,Yes,20226.44,489,178368.26,93944.78,Education EMI,187848.65,28,Not_Eligible,8573.02
CUST172942,44,Male,Married,Post Graduate,36352.82,Private,3.1,Startup,Own,0.0,8,6,5985.15,0.0,1376.36,15315.22,1200.78,No,0.0,579,108167.34,53531.15,E-commerce Shopping EMI,44603.67,14,High_Risk,6320.93
CUST414860,44,Male,Single,High School,49957.95,Private,13.9,MNC,Rented,10615.48,6,4,11809.97,0.0,2475.55,12890.91,2876.23,Yes,6395.16,575,615960.89,202167.2,Home Appliances EMI,60906.42,10,Not_Eligible,1684.25
CUST409833,49,Female,Married,Graduate,21484.52,Private,4.5,Startup,Own,0.0,2,0,0.0,0.0,1732.32,5053.04,1530.82,Yes,3105.02,464,160646.95,33363.9,Personal Loan EMI,121575.11,20,Not_Eligible,4971.46
CUST431225,40,Male,Married,Graduate,52154.5,Government,6.4,Government,Rented,13648.15,3,1,1518.94,0.0,4820.02,8705.24,4422.3,No,0.0,511,234993.25,104946.37,Personal Loan EMI,330703.31,25,High_Risk,12128.76
CUST325665,32,Female,Single,Graduate,25715.16,Private,9.2,Large Corporate,Own,0.0,4,1,3630.05,0.0,2936.68,13307.58,2127.23,No,0.0,478,308058.44,35241.14,Home Appliances EMI,50557.97,17,Not_Eligible,1971.12
CUST322611,35,Female,Single,Post Graduate,47020.05,Private,8.9,Government,Rented,13717.76,6,3,14052.14,0.0,3380.26,15847.68,3778.33,No,0.0,556,500527.29,120387.77,Personal Loan EMI,193016.01,18,Not_Eligible,500.0
CUST434631,25,Female,Single,Professional,95490.41,Private,3.0,MNC,Own,0.0,7,4,9097.07,0.0,8911.03,16483.5,6971.25,No,0.0,574,98560.6,41949.14,Education EMI,255462.36,35,High_Risk,31284.03
CUST451428,44,Female,Married,Graduate,29186.65,Self-employed,3.2,Not Applicable,Own,0.0,2,1,3177.55,0.0,1508.53,6926.18,2180.75,Yes,3481.96,491,140774.13,48289.32,Personal Loan EMI,186753.8,34,Not_Eligible,5937.15
CUST382405,50,Female,Married,Graduate,23653.09,Private,9.3,SME,Own,0.0,2,1,0.0,0.0,851.89,5598.76,1214.34,No,0.0,674,386064.39,127989.47,Personal Loan EMI,114100.5,29,Eligible,12039.43
CUST138078,39,Male,Single,Graduate,33272.01,Private,6.9,Startup,Family,0.0,5,2,11921.16,0.0,1546.88,14059.3,2406.69,No,0.0,500,100502.35,31597.7,Vehicle EMI,271390.24,33,Not_Eligible,1859.1
CUST221349,38,Male,Single,Graduate,55941.39,Private,3.8,Government,Rented,18810.38,3,0,0.0,0.0,4828.53,8108.4,2205.7,No,0.0,533,120788.44,29907.94,E-commerce Shopping EMI,76867.36,12,High_Risk,12542.13
CUST387474,42,Male,Single,Graduate,38977.6,Private,6.5,MNC,Family,0.0,5,2,11963.25,0.0,3210.47,11272.58,883.23,Yes,4248.72,542,154383.09,75294.35,E-commerce Shopping EMI,63489.56,16,High_Risk,4124.24
CUST496893,59,Male,Married,Post Graduate,38458.15,Private,7.8,Government,Own,0.0,4,2,0.0,6287.41,1522.15,9744.92,2223.7,No,0.0,558,458549.15,157199.51,Personal Loan EMI,200185.92,16,High_Risk,10921.73
CUST397343,25,Female,Single,Graduate,27461.69,Private,3.0,Startup,Rented,4846.18,2,0,0.0,0.0,1962.54,6027.39,1641.26,No,0.0,572,142868.91,32443.31,Home Appliances EMI,61505.04,11,High_Risk,7277.73
CUST384431,37,Female,Single,Graduate,33543.95,Self-employed,8.6,Not Applicable,Rented,6571.64,8,5,5842.55,0.0,1804.27,18601.51,992.15,No,0.0,490,85759.78,24141.71,Education EMI,208899.41,32,Not_Eligible,500.0
CUST360856,51,Male,Single,Graduate,56875.44,Private,2.8,MNC,Family,0.0,3,1,0.0,0.0,3778.0,8953.2,3679.04,No,0.0,589,232556.22,65799.14,Personal Loan EMI,310591.76,41,High_Risk,22847.19
CUST451268,39,Male,Single,Post Graduate,37996.85,Private,2.3,Government,Rented,5851.01,7,4,15003.45,0.0,1205.56,15649.13,929.57,Yes,6461.23,443,107025.8,27002.58,Vehicle EMI,516246.61,52,Not_Eligible,500.0
